SystemTime, ADC, 
1657761483.029574, 334, 
1657761483.0650876, 368, 
1657761483.097931, 351, 
1657761483.1304548, 407, 
1657761483.1631973, 414, 
1657761483.1929662, 422, 
1657761483.225744, 396, 
1657761483.2579432, 387, 
1657761483.2901912, 432, 
1657761483.3227787, 447, 
1657761483.3518171, 483, 
1657761483.38188, 484, 
1657761483.4091177, 461, 
1657761483.448372, 459, 
1657761483.4788, 444, 
1657761483.5212688, 443, 
1657761483.545994, 449, 
1657761483.5851264, 447, 
1657761483.6183875, 456, 
1657761483.663782, 458, 
1657761483.688967, 472, 
1657761483.721502, 444, 
1657761483.7544322, 569, 
1657761483.7824674, 756, 
1657761483.8125284, 752, 
1657761483.8528042, 723, 
1657761483.8833635, 659, 
1657761483.920269, 622, 
1657761483.9606156, 580, 
1657761483.9956636, 531, 
1657761484.0238025, 498, 
1657761484.0594957, 455, 
1657761484.092817, 423, 
1657761484.125387, 402, 
1657761484.1499534, 373, 
1657761484.175648, 357, 
1657761484.2184055, 329, 
1657761484.2514384, 308, 
1657761484.2850642, 295, 
1657761484.3194902, 270, 
1657761484.3588047, 270, 
1657761484.3918886, 247, 
1657761484.425393, 222, 
1657761484.4549425, 211, 
1657761484.4969409, 204, 
1657761484.5263739, 186, 
1657761484.5510554, 186, 
1657761484.5788925, 162, 
1657761484.6169767, 154, 
1657761484.6636074, 125, 
1657761484.6971583, 141, 
1657761484.7273436, 115, 
1657761484.77408, 113, 
1657761484.8083231, 97, 
1657761484.8410692, 78, 
1657761484.8705664, 91, 
1657761484.9028273, 98, 
1657761484.933286, 94, 
1657761484.9576795, 83, 
