SystemTime, ADC 1 (Vibration), ADC 2, ADC 3, ADC 4, ADC 5, ADC 6, ADC 7, ADC 8, 
1657766774.4003448, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.4027097, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.4050581, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.4074042, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.4097586, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.412092, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.4144244, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.4167645, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.4191382, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.4263504, 0, 1, 1, 0, 0, 0, 0, 0, 
1657766774.428833, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.4317381, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.4344392, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.4367573, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.4391568, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.4414828, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.4438071, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.4461493, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.448504, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.456283, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.4589381, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.4614463, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.463955, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.4664354, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.4689302, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.471394, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.4738867, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.4763587, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.478901, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.4881966, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.490771, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.4932582, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.4957507, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.4982169, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.5006952, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.5031736, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.5056653, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.5081716, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.5106657, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.5179758, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.520575, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.5230494, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.525528, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.5280228, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.5304675, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.532972, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.535659, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.5381038, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.5418773, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.5475717, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.5501072, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.5524733, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.5547876, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.5571158, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.5595102, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.5618625, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.5642238, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.566565, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.568935, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.576119, 0, 1, 1, 0, 0, 0, 0, 0, 
1657766774.5786462, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.5809712, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.5832975, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.5856366, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.5880036, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.5902874, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.5926123, 1, 1, 0, 0, 0, 0, 0, 0, 
1657766774.594936, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.5972657, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.613849, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.6163137, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.6187057, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.6210213, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.6233232, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.6256628, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.6279755, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.630331, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.632656, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.634992, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.6421475, 0, 1, 1, 0, 0, 0, 0, 0, 
1657766774.6447892, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.6471183, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.6524932, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.6548562, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.657305, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.6596596, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.662002, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.6643374, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.666683, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.6739044, 0, 1, 1, 0, 0, 0, 0, 0, 
1657766774.676343, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.6787612, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.6811225, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.6834843, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.68585, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.6882155, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.6905704, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.692935, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.695312, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.7028592, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.705346, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.7077193, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.7100728, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.712438, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.714802, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.717162, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.7195537, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.7218919, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.724255, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.7313666, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.7338324, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.736188, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.7386184, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.7409816, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.7433438, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.745693, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.7480888, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.7504532, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.7530031, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.762238, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.766046, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.7684767, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.770832, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.7731779, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.7755172, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.7778547, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.7801971, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.7825465, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.7848852, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.7920663, 0, 1, 1, 0, 0, 0, 0, 0, 
1657766774.7945259, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.796885, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.799313, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.8016791, 2, 1, 0, 0, 0, 0, 0, 0, 
1657766774.8040438, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.8064222, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.8088152, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.8111665, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.8135302, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.8205795, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.82307, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.825457, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.827809, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.830163, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.8325362, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.8348856, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.837241, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.8396068, 1, 1, 0, 0, 0, 0, 0, 0, 
1657766774.841986, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.8490133, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.8514833, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.8538737, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.856246, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.85867, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.8610325, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.863396, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.8657713, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.8683457, 1, 1, 0, 0, 0, 0, 0, 0, 
1657766774.870689, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.8812218, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.883704, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.8860545, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.8884418, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.8907907, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.8931377, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.895475, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.8978202, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.900159, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.902507, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.9097104, 0, 1, 1, 0, 0, 0, 0, 0, 
1657766774.912158, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.9145129, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.916874, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.9193199, 1, 1, 0, 0, 0, 0, 0, 0, 
1657766774.9216735, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.9240224, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.9263694, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.9287271, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.931106, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.9386508, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.9411404, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.9434993, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.9458802, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.9482782, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.9506457, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.9529986, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.9553604, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.9577343, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.9601164, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.9671438, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.9696755, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.9720683, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.9744446, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.976821, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.9792197, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.9816957, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.984586, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.9882617, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.9906323, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766774.9979367, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0003657, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0027204, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.005055, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0073948, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0097408, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0120869, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0144343, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0167751, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0191908, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0284865, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0309541, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0333285, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0356827, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.03804, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0404181, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0427625, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0451221, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0474832, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0498626, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.057075, 0, 1, 1, 0, 0, 0, 0, 0, 
1657766775.0596108, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.062002, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0643747, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0667396, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0691535, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0715067, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0738702, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0762317, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0786614, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0858014, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0884, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.090803, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0931659, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0955236, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.0979738, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.1014664, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.104426, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.1067834, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.1091728, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.1167636, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.119201, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.1215656, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.1239004, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.1262395, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.1286292, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.1309717, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.1333103, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.135655, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.1379902, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.1479723, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.1504483, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.1528296, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.1551793, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.1575572, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.159908, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.1622658, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.1646256, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.1669848, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.1693697, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.176922, 0, 1, 1, 0, 0, 0, 0, 0, 
1657766775.1794138, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.1817997, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.184164, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.1865263, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.1889122, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.1912718, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.193642, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.1960115, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.1984165, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.2065375, 0, 1, 1, 0, 0, 0, 0, 0, 
1657766775.2097802, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.214545, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.2169092, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.2192872, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.2216368, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.223972, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.226315, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.2286732, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.231011, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.2382774, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.2407107, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.243067, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.2454112, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.2477443, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.2501361, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.2524848, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.254821, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.2571628, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.259558, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.266619, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.2691336, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.271523, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.2738862, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.2762394, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.278633, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.2809956, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.2833543, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.285718, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.2880793, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.297417, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.2998989, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.3022716, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.3046484, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.3070016, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.3093963, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.3117685, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.314139, 2, 1, 0, 0, 0, 0, 0, 0, 
1657766775.3165317, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.3188684, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.324525, 0, 1, 1, 0, 0, 0, 0, 0, 
1657766775.326984, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.3293886, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.331743, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.3340771, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.336416, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.3387969, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.341148, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.3434932, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.345839, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.3529794, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.3554163, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.3577688, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.3601127, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.3624654, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.3648422, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.3671904, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.3695726, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.3719351, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.374283, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.381559, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.3840508, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.3864248, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.3888311, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.3912153, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.39358, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.3959422, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.3983355, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.4006984, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.403049, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.4102871, 0, 1, 1, 0, 0, 0, 0, 0, 
1657766775.4127584, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.415132, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.4174936, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.4198704, 3, 1, 0, 0, 0, 0, 0, 0, 
1657766775.422246, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.4248157, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.427228, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.429602, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.4319634, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.441121, 0, 1, 1, 0, 0, 0, 0, 0, 
1657766775.4435856, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.4459567, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.44835, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.4507468, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.453123, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.4554958, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.4578543, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.460222, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.4625938, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.469868, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.4723213, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.4746914, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.477038, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.4794388, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.481772, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.4841347, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.4864914, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.4888878, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.491262, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.498225, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.5007062, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.5030768, 3, 1, 0, 0, 0, 0, 0, 0, 
1657766775.5054517, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.5077963, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.5101566, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.5125146, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.51487, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.5172331, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.5196135, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.5267267, 0, 1, 1, 0, 0, 0, 0, 0, 
1657766775.529221, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.5315988, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.5339727, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.5363343, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.5387285, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.5414133, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.5437949, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.5463223, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.5517542, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.558987, 0, 1, 1, 0, 0, 0, 0, 0, 
1657766775.561441, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.5638156, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.5661633, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.5685434, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.5709143, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.5732598, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.575617, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.577976, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.5803282, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.591836, 0, 1, 0, 0, 0, 0, 0, 0, 
1657766775.5942967, 0, 1, 0, 0, 0, 0, 0, 0, 
